,School,Gender,Role,Citations,Earliest_Pub,Citations per year,Field_1,Field_2,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
1714,Rutgers University-New Brunswick,Male,Professor,2551.0,1964.0,45.55357143,Combinatorics,,,,,,,,,,,
1715,Rutgers University-New Brunswick,Male,Professor,1512.0,1980.0,37.8,Partial differential equations,,,,,,,,,,,
1716,Rutgers University-New Brunswick,Male,Professor,1825.0,1969.0,35.78431373,Systems theory; control,,,,,,,,,,,
1717,Rutgers University-New Brunswick,Male,Professor,840.0,1996.0,35.0,Differential geometry,Algebraic geometry,,,,,,,,,,
1718,Rutgers University-New Brunswick,Male,Professor,974.0,1988.0,30.4375,Differential geometry,,,,,,,,,,,
1719,Rutgers University-New Brunswick,Male,Professor,1158.0,1980.0,28.95,Fourier analysis,Partial differential equations,,,,,,,,,,
1720,Rutgers University-New Brunswick,Male,Professor,666.0,1996.0,27.75,Algebraic geometry,,,,,,,,,,,
1721,Rutgers University-New Brunswick,Male,Professor,741.0,1993.0,27.44444444,Algebraic geometry,,,,,,,,,,,
1722,Rutgers University-New Brunswick,Male,Professor,1088.0,1979.0,26.53658537,Combinatorics,,,,,,,,,,,
1723,Rutgers University-New Brunswick,Male,Professor,846.0,1987.0,25.63636364,Several complex variables and analytic spaces,,,,,,,,,,,
1724,Rutgers University-New Brunswick,Male,Professor,1048.0,1979.0,25.56097561,Computer science,,,,,,,,,,,
1725,Rutgers University-New Brunswick,Male,Professor,1095.0,1974.0,23.80434783,Number theory,,,,,,,,,,,
1726,Rutgers University-New Brunswick,Male,Professor,778.0,1985.0,22.22857143,"Topological groups, Lie groups",Special functions,,,,,,,,,,
1727,Rutgers University-New Brunswick,Male,Professor,643.0,1991.0,22.17241379,Partial differential equations,"Global analysis, analysis on manifolds",,,,,,,,,,
1728,Rutgers University-New Brunswick,Male,Professor,1038.0,1968.0,19.96153846,Combinatorics,,,,,,,,,,,
1729,Rutgers University-New Brunswick,Male,Professor,975.0,1969.0,19.11764706,Combinatorics,,,,,,,,,,,
1730,Rutgers University-New Brunswick,Male,Professor,432.0,1996.0,18.0,Number theory,,,,,,,,,,,
1731,Rutgers University-New Brunswick,Male,Professor,569.0,1988.0,17.78125,"Statistical mechanics, structure of matter",,,,,,,,,,,
1732,Rutgers University-New Brunswick,Male,Professor,534.0,1989.0,17.22580645,Partial differential equations,Differential geometry,,,,,,,,,,
1733,Rutgers University-New Brunswick,Male,Professor,287.0,2002.0,15.94444444,Number theory,,,,,,,,,,,
1734,Rutgers University-New Brunswick,Male,Professor,585.0,1983.0,15.81081081,Group theory and generalizations,,,,,,,,,,,
1735,Rutgers University-New Brunswick,Male,Professor,676.0,1973.0,14.38297872,Probability theory and stochastic processes,,,,,,,,,,,
1736,Rutgers University-New Brunswick,Male,Professor,564.0,1972.0,11.75,Partial differential equations,,,,,,,,,,,
1737,Rutgers University-New Brunswick,Male,Professor,350.0,1990.0,11.66666667,Differential geometry,,,,,,,,,,,
1738,Rutgers University-New Brunswick,Male,Professor,309.0,1990.0,10.3,Computer science,Group theory and generalizations,,,,,,,,,,
1739,Rutgers University-New Brunswick,Male,Professor,160.0,2001.0,8.421052632,Algebraic geometry,,,,,,,,,,,
1740,Rutgers University-New Brunswick,Male,Professor,235.0,1992.0,8.392857143,Manifolds and cell complexes,,,,,,,,,,,
1741,Rutgers University-New Brunswick,Male,Professor,248.0,1967.0,4.679245283,Quantum theory,,,,,,,,,,,
1742,Rutgers University-New Brunswick,Female,Professor,1853.0,1998.0,84.22727273,Partial differential equations,,,,,,,,,,,
1743,Rutgers University-New Brunswick,Female,Professor,656.0,2004.0,41.0,Differential geometry,,,,,,,,,,,
1744,Rutgers University-New Brunswick,Female,Professor,184.0,2000.0,9.2,Algebraic geometry,,,,,,,,,,,
1745,Rutgers University-New Brunswick,Female,Professor,120.0,1996.0,5.0,Group theory and generalizations,,,,,,,,,,,
1746,Rice University,Male,Professor,1731.0,1997.0,75.26086957,Quantum theory,,,,,,,,,,,
1747,Rice University,Male,Professor,2482.0,1981.0,63.64102564,Functional analysis,,,,,,,,,,,
1748,Rice University,Male,Professor,1406.0,1987.0,42.60606061,Manifolds and cell complexes,,,,,,,,,,,
1749,Rice University,Male,Professor,1338.0,1971.0,27.30612245,"Global analysis, analysis on manifolds",,,,,,,,,,,
1750,Rice University,Male,Professor,427.0,1982.0,11.23684211,"Global analysis, analysis on manifolds",,,,,,,,,,,
1751,Rice University,Male,Professor,177.0,2001.0,9.315789474,Algebraic geometry,,,,,,,,,,,
1752,Rice University,Male,Professor,336.0,1961.0,5.694915254,Partial differential equations,,,,,,,,,,,
1753,Rice University,Female,Professor,331.0,2002.0,18.38888889,Manifolds and cell complexes,,,,,,,,,,,
1754,Rennselaer Polytechnic Institute,Male,Professor,436.0,2000.0,21.8,"Global analysis, analysis on manifolds",,,,,,,,,,,
1755,Rennselaer Polytechnic Institute,Male,Professor,833.0,1976.0,18.93181818,Partial differential equations,,,,,,,,,,,
1756,Rennselaer Polytechnic Institute,Male,Professor,614.0,1985.0,17.54285714,Fluid mechanics,Numerical analysis,,,,,,,,,,
1757,Rennselaer Polytechnic Institute,Male,Professor,258.0,1997.0,11.2173913,Fluid mechanics,,,,,,,,,,,
1758,Rennselaer Polytechnic Institute,Male,Professor,358.0,1987.0,10.84848485,Fluid mechanics,,,,,,,,,,,
1759,Rennselaer Polytechnic Institute,Male,Professor,358.0,1987.0,10.84848485,Fluid mechanics,,,,,,,,,,,
1760,Rennselaer Polytechnic Institute,Male,Professor,287.0,1989.0,9.258064516,"Operations research, mathematical programming",,,,,,,,,,,
1761,Rennselaer Polytechnic Institute,Male,Professor,190.0,1990.0,6.333333333,"Global analysis, analysis on manifolds",,,,,,,,,,,
1762,Rennselaer Polytechnic Institute,Male,Professor,189.0,1988.0,5.90625,Fluid mechanics,,,,,,,,,,,
1763,Rennselaer Polytechnic Institute,Male,Professor,224.0,1979.0,5.463414634,"Classical thermodynamics, heat transfer",Fluid mechanics,,,,,,,,,,
1764,Rennselaer Polytechnic Institute,Male,Professor,182.0,1976.0,4.136363636,Ordinary differential equations,,,,,,,,,,,
1765,Rennselaer Polytechnic Institute,Male,Professor,56.0,1995.0,2.24,Fluid mechanics,,,,,,,,,,,
1766,Rennselaer Polytechnic Institute,Male,Professor,90.0,1968.0,1.730769231,"Operations research, mathematical programming",,,,,,,,,,,
1767,Rennselaer Polytechnic Institute,Male,Professor,53.0,1977.0,1.23255814,Fluid mechanics,,,,,,,,,,,
1768,Rennselaer Polytechnic Institute,Male,Professor,34.0,1966.0,0.62962963,Approximations and expansions,,,,,,,,,,,
1769,Rennselaer Polytechnic Institute,Female,Professor,662.0,2003.0,38.94117647,Numerical analysis,,,,,,,,,,,
1770,Purdue University,Male,Professor,5437.0,1988.0,169.90625,Numerical analysis,,,,,,,,,,,
1771,Purdue University,Male,Professor,1866.0,1995.0,74.64,Partial differential equations,"Global analysis, analysis on manifolds",,,,,,,,,,
1772,Purdue University,Male,Professor,2049.0,1986.0,60.26470588,Numerical analysis,,,,,,,,,,,
1773,Purdue University,Male,Professor,2608.0,1975.0,57.95555556,Number theory,,,,,,,,,,,
1774,Purdue University,Male,Professor,1405.0,1990.0,46.83333333,Number theory,,,,,,,,,,,
1775,Purdue University,Male,Professor,763.0,2003.0,44.88235294,Functional analysis,,,,,,,,,,,
1776,Purdue University,Male,Professor,1543.0,1984.0,42.86111111,Partial differential equations,,,,,,,,,,,
1777,Purdue University,Male,Professor,976.0,1994.0,37.53846154,Algebraic geometry,,,,,,,,,,,
1778,Purdue University,Male,Professor,674.0,2001.0,35.47368421,Numerical analysis,"Optics, electromagnetic theory",,,,,,,,,,
1779,Purdue University,Male,Professor,1594.0,1974.0,34.65217391,Functions of a complex variable,,,,,,,,,,,
1780,Purdue University,Male,Professor,1245.0,1984.0,34.58333333,Probability theory and stochastic processes,,,,,,,,,,,
1781,Purdue University,Male,Professor,1226.0,1981.0,31.43589744,Commutative rings and algebras,,,,,,,,,,,
1782,Purdue University,Male,Professor,1016.0,1987.0,30.78787879,Functional analysis,,,,,,,,,,,
1783,Purdue University,Male,Professor,674.0,1998.0,30.63636364,Numerical analysis,,,,,,,,,,,
1784,Purdue University,Male,Professor,1041.0,1984.0,28.91666667,Algebraic geometry,,,,,,,,,,,
1785,Purdue University,Male,Professor,1184.0,1978.0,28.19047619,Several complex variables and analytic spaces,,,,,,,,,,,
1786,Purdue University,Male,Professor,676.0,1995.0,27.04,Probability theory and stochastic processes,,,,,,,,,,,
1787,Purdue University,Male,Professor,1311.0,1966.0,24.27777778,Commutative rings and algebras,,,,,,,,,,,
1788,Purdue University,Male,Professor,499.0,1999.0,23.76190476,Partial differential equations,,,,,,,,,,,
1789,Purdue University,Male,Professor,992.0,1978.0,23.61904762,Algebraic topology,,,,,,,,,,,
1790,Purdue University,Male,Professor,1069.0,1973.0,22.74468085,"Global analysis, analysis on manifolds",,,,,,,,,,,
1791,Purdue University,Male,Professor,779.0,1979.0,19.0,Several complex variables and analytic spaces,,,,,,,,,,,
1792,Purdue University,Male,Professor,1168.0,1957.0,18.53968254,Functional analysis,,,,,,,,,,,
1793,Purdue University,Male,Professor,373.0,1999.0,17.76190476,Commutative rings and algebras,,,,,,,,,,,
1794,Purdue University,Male,Professor,403.0,1995.0,16.12,Algebraic geometry,Algebraic topology,,,,,,,,,,
1795,Purdue University,Male,Professor,586.0,1981.0,15.02564103,Partial differential equations,,,,,,,,,,,
1796,Purdue University,Male,Professor,469.0,1988.0,14.65625,"Global analysis, analysis on manifolds",,,,,,,,,,,
1797,Purdue University,Male,Professor,447.0,1989.0,14.41935484,Several complex variables and analytic spaces,,,,,,,,,,,
1798,Purdue University,Male,Professor,729.0,1968.0,14.01923077,Several complex variables and analytic spaces,,,,,,,,,,,
1799,Purdue University,Male,Professor,265.0,1998.0,12.04545455,Number theory,,,,,,,,,,,
1800,Purdue University,Male,Professor,394.0,1987.0,11.93939394,Algebraic geometry,,,,,,,,,,,
1801,Purdue University,Male,Professor,253.0,1998.0,11.5,Numerical analysis,,,,,,,,,,,
1802,Purdue University,Male,Professor,382.0,1985.0,10.91428571,Algebraic geometry,,,,,,,,,,,
1803,Purdue University,Male,Professor,260.0,1991.0,8.965517241,"Topological groups, Lie groups",,,,,,,,,,,
1804,Purdue University,Male,Professor,179.0,1993.0,6.62962963,Several complex variables and analytic spaces,,,,,,,,,,,
1805,Purdue University,Male,Professor,96.0,2005.0,6.4,Computer science,,,,,,,,,,,
1806,Purdue University,Male,Professor,137.0,1996.0,5.708333333,Partial differential equations,,,,,,,,,,,
1807,Purdue University,Male,Professor,67.0,1958.0,1.080645161,Functions of a complex variable,,,,,,,,,,,
1808,Purdue University,Female,Professor,1196.0,1991.0,41.24137931,Partial differential equations,Differential geometry,,,,,,,,,,
1809,Purdue University,Female,Professor,961.0,1987.0,29.12121212,Biology and other natural sciences,,,,,,,,,,,
1810,Purdue University,Female,Professor,635.0,1991.0,21.89655172,Partial differential equations,,,,,,,,,,,
1811,Purdue University,Female,Professor,414.0,1982.0,10.89473684,Partial differential equations,,,,,,,,,,,
1812,Purdue University,Female,Professor,22.0,1996.0,0.916666667,Quantum theory,,,,,,,,,,,
1813,Princeton University,Male,Professor,11041.0,1981.0,283.1025641,Combinatorics,,,,,,,,,,,
1814,Princeton University,Male,Professor,5866.0,1981.0,150.4102564,Partial differential equations,,,,,,,,,,,
1815,Princeton University,Male,Professor,3771.0,1994.0,145.0384615,Manifolds and cell complexes,,,,,,,,,,,
1816,Princeton University,Male,Professor,5951.0,1978.0,141.6904762,Algebraic geometry,,,,,,,,,,,
1817,Princeton University,Male,Professor,5504.0,1980.0,137.6,Number theory,,,,,,,,,,,
1818,Princeton University,Male,Professor,6386.0,1973.0,135.8723404,Combinatorics,,,,,,,,,,,
1819,Princeton University,Male,Professor,3724.0,1990.0,124.1333333,Manifolds and cell complexes,,,,,,,,,,,
1820,Princeton University,Male,Professor,4269.0,1984.0,118.5833333,Fluid mechanics,Partial differential equations,,,,,,,,,,
1821,Princeton University,Male,Professor,6173.0,1967.0,116.4716981,Fourier analysis,,,,,,,,,,,
1822,Princeton University,Male,Professor,1843.0,2001.0,97.0,Functional analysis,,,,,,,,,,,
1823,Princeton University,Male,Professor,4112.0,1977.0,95.62790698,Partial differential equations,,,,,,,,,,,
1824,Princeton University,Male,Professor,5076.0,1959.0,83.21311475,Measure and integration,,,,,,,,,,,
1825,Princeton University,Male,Professor,1918.0,1995.0,76.72,"Global analysis, analysis on manifolds",Relativity and gravitational theory,,,,,,,,,,
1826,Princeton University,Male,Professor,3876.0,1966.0,71.77777778,Algebraic geometry,Number theory,,,,,,,,,,
1827,Princeton University,Male,Professor,2748.0,1975.0,61.06666667,"Statistical mechanics, structure of matter",,,,,,,,,,,
1828,Princeton University,Male,Professor,1208.0,1999.0,57.52380952,Partial differential equations,,,,,,,,,,,
1829,Princeton University,Male,Professor,2464.0,1973.0,52.42553191,Differential geometry,,,,,,,,,,,
1830,Princeton University,Male,Professor,678.0,2007.0,52.15384615,Probability theory and stochastic processes,,,,,,,,,,,
1831,Princeton University,Male,Professor,1903.0,1980.0,47.575,Manifolds and cell complexes,,,,,,,,,,,
1832,Princeton University,Male,Professor,640.0,2006.0,45.71428571,Statistics,,,,,,,,,,,
1833,Princeton University,Male,Professor,1168.0,1991.0,40.27586207,Algebraic geometry,,,,,,,,,,,
1834,Princeton University,Male,Professor,819.0,1997.0,35.60869565,Relativity and gravitational theory,,,,,,,,,,,
1835,Princeton University,Male,Professor,798.0,1997.0,34.69565217,Number theory,,,,,,,,,,,
1836,Princeton University,Male,Professor,616.0,2001.0,32.42105263,Differential geometry,,,,,,,,,,,
1837,Princeton University,Male,Professor,700.0,1989.0,22.58064516,Number theory,,,,,,,,,,,
1838,Princeton University,Male,Professor,1177.0,1955.0,18.10769231,Several complex variables and analytic spaces,,,,,,,,,,,
1839,Princeton University,Male,Professor,69.0,2009.0,6.272727273,Differential geometry,,,,,,,,,,,
1840,Princeton University,Female,Professor,1432.0,2002.0,79.55555556,Combinatorics,,,,,,,,,,,
1841,Princeton University,Female,Professor,2133.0,1974.0,46.36956522,Differential geometry,"Global analysis, analysis on manifolds",,,,,,,,,,
1842,Princeton University,Female,Professor,54.0,2008.0,4.5,Number theory,,,,,,,,,,,
1843,Pennsylvania State University,Male,Professor,5263.0,1985.0,150.3714286,Numerical analysis,,,,,,,,,,,
1844,Pennsylvania State University,Male,Professor,8432.0,1961.0,142.9152542,Special functions,Number theory,,,,,,,,,,
1845,Pennsylvania State University,Male,Professor,4709.0,1978.0,112.1190476,Partial differential equations,,,,,,,,,,,
1846,Pennsylvania State University,Male,Professor,3015.0,1973.0,64.14893617,"Global analysis, analysis on manifolds",,,,,,,,,,,
1847,Pennsylvania State University,Male,Professor,1984.0,1989.0,64.0,Partial differential equations,,,,,,,,,,,
1848,Pennsylvania State University,Male,Professor,1926.0,1986.0,56.64705882,Functional analysis,K-theory,,,,,,,,,,
1849,Pennsylvania State University,Male,Professor,1679.0,1988.0,52.46875,"Global analysis, analysis on manifolds",,,,,,,,,,,
1850,Pennsylvania State University,Male,Professor,2408.0,1970.0,48.16,Number theory,,,,,,,,,,,
1851,Pennsylvania State University,Male,Professor,1413.0,1984.0,39.25,Differential geometry,,,,,,,,,,,
1852,Pennsylvania State University,Male,Professor,1136.0,1991.0,39.17241379,Numerical analysis,,,,,,,,,,,
1853,Pennsylvania State University,Male,Professor,1377.0,1982.0,36.23684211,Dynamical systems and ergodic theory,,,,,,,,,,,
1854,Pennsylvania State University,Male,Professor,901.0,1993.0,33.37037037,Functional analysis,,,,,,,,,,,
1855,Pennsylvania State University,Male,Professor,1445.0,1973.0,30.74468085,Associative rings and algebras,,,,,,,,,,,
1856,Pennsylvania State University,Male,Professor,519.0,2002.0,28.83333333,Mechanics of deformable solids,,,,,,,,,,,
1857,Pennsylvania State University,Male,Professor,1384.0,1963.0,24.28070175,"Global analysis, analysis on manifolds",Functional analysis,,,,,,,,,,
1858,Pennsylvania State University,Male,Professor,333.0,2006.0,23.78571429,Fluid mechanics,,,,,,,,,,,
1859,Pennsylvania State University,Male,Professor,392.0,2003.0,23.05882353,Dynamical systems and ergodic theory,,,,,,,,,,,
1860,Pennsylvania State University,Male,Professor,1125.0,1968.0,21.63461538,Group theory and generalizations,,,,,,,,,,,
1861,Pennsylvania State University,Male,Professor,883.0,1974.0,19.19565217,Number theory,,,,,,,,,,,
